city,title,gender,rating,district,facilities,original_price,discount_price,full_card_text
Tangerang,Kost Kebayoran Lama 17D Permata Hijau,Campur,4.6,Kecamatan Kebon Jeruk,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.225.000,Campur | 4.6 | Kost Kebayoran Lama 17D Permata Hijau | Kecamatan Kebon Jeruk | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 50rb | Rp1.275.000 | Rp1.225.000 | (Bulan pertama)
Tangerang,Kost Griya Mas Tipe F,Campur,4.8,Curug,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.525.000,Rp1.450.000,Campur | 4.8 | Kost Griya Mas Tipe F | Curug | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 75rb | Rp1.525.000 | Rp1.450.000 | (Bulan pertama)
Tangerang,Kost Themas Tipe B,Campur,4.9,Kali Deres,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.645.000,Rp1.466.800,Campur | 4.9 | Kost Themas Tipe B | Kali Deres | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 178rb | Rp1.645.000 | Rp1.466.800 | (Bulan pertama)
Tangerang,Kost Syahrin Tipe B Gandaria,Putri,4.8,Kecamatan Kebayoran Baru,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp3.875.000,Rp3.721.000,Putri | 4.8 | Sisa 1 kamar | Kost Syahrin Tipe B Gandaria | Kecamatan Kebayoran Baru | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 154rb | Rp3.875.000 | Rp3.721.000 | (Bulan pertama)
Tangerang,Kost MR PKN STAN Tipe B,Campur,4.6,Pondok Aren,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.325.000,Rp1.208.000,Campur | 4.6 | Sisa 1 kamar | Kost MR PKN STAN Tipe B | Pondok Aren | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 117rb | Rp1.325.000 | Rp1.208.000 | (Bulan pertama)
Tangerang,Kost Kebayoran Lama 17 F Tipe A,Campur,4.6,Kebon Jeruk,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.225.000,Campur | 4.6 | Sisa 1 kamar | Kost Kebayoran Lama 17 F Tipe A | Kebon Jeruk | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 50rb | Rp1.275.000 | Rp1.225.000 | (Bulan pertama)
Tangerang,Kost Raras BSD Tipe A,Campur,4.8,Pagedangan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.609.000,Campur | 4.8 | Sisa 1 kamar | Kost Raras BSD Tipe A | Pagedangan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.675.000 | Rp1.609.000 | (Bulan pertama)
Tangerang,Kost Pascal Tipe A Gading Serpong,Putri,4.8,Kecamatan Pagedangan,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.425.000,Rp1.369.000,Putri | 4.8 | Sisa 1 kamar | Kost Pascal Tipe A Gading Serpong | Kecamatan Pagedangan | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 56rb | Rp1.425.000 | Rp1.369.000 | (Bulan pertama)
Tangerang,Kost La Maison Tipe A,Campur,4.8,Cisauk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.225.000,Rp1.177.000,Campur | 4.8 | Sisa 1 kamar | Kost La Maison Tipe A | Cisauk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 48rb | Rp1.225.000 | Rp1.177.000 | (Bulan pertama)
Tangerang,Kost Mandira Tipe D,Putri,4.6,Kembangan,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp949.000,Rp865.840,Putri | 4.6 | Kost Mandira Tipe D | Kembangan | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 83rb | Rp949.000 | Rp865.840 | (Bulan pertama)
Tangerang,Kost Pondok Nuri Tipe A,Putra,4.6,Setu,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.465.000,Rp1.335.400,Putra | 4.6 | Sisa 3 kamar | Kost Pondok Nuri Tipe A | Setu | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 130rb | Rp1.465.000 | Rp1.335.400 | (Bulan pertama)
Tangerang,Kost Benito Tipe C Serpong,Campur,4.6,Serpong Utara,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.975.000,Rp1.897.000,Campur | 4.6 | Kost Benito Tipe C Serpong | Serpong Utara | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 78rb | Rp1.975.000 | Rp1.897.000 | (Bulan pertama)
Tangerang,Kost Safeliving Co Living Tipe C Kalideres,Campur,5.0,Kali Deres,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.650.000,Rp1.522.000,Campur | 5.0 | Sisa 1 kamar | Kost Safeliving Co Living Tipe C Kalideres | Kali Deres | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 128rb | Rp1.650.000 | Rp1.522.000 | (Bulan pertama)
Tangerang,Kost Radio Dalam Syariah Tipe A,Putri,4.6,Kebayoran Baru,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.275.000,Rp2.072.500,Putri | 4.6 | Kost Radio Dalam Syariah Tipe A | Kebayoran Baru | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 203rb | Rp2.275.000 | Rp2.072.500 | (Bulan pertama)
Tangerang,Kost Ravanti Tipe A,Putri,4.8,Kecamatan Ciputat Timur,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.475.000,Rp1.417.000,Putri | 4.8 | Sisa 1 kamar | Kost Ravanti Tipe A | Kecamatan Ciputat Timur | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 58rb | Rp1.475.000 | Rp1.417.000 | (Bulan pertama)
Tangerang,Kost Studentenwohnheim BSD Tipe A,Campur,4.9,Serpong,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.125.000,Rp1.999.000,Campur | 4.9 | Sisa 2 kamar | Kost Studentenwohnheim BSD Tipe A | Serpong | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 126rb | Rp2.125.000 | Rp1.999.000 | (Bulan pertama)
Tangerang,Kost Blessing Home BSD Tipe C,Campur,4.6,Pagedangan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.925.000,Rp1.811.000,Campur | 4.6 | Kost Blessing Home BSD Tipe C | Pagedangan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 114rb | Rp1.925.000 | Rp1.811.000 | (Bulan pertama)
Tangerang,Kost Rumah Cibodas Star Tipe A,Campur,4.8,Periuk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.609.000,Campur | 4.8 | Kost Rumah Cibodas Star Tipe A | Periuk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.675.000 | Rp1.609.000 | (Bulan pertama)
Tangerang,Kost Petukangan Utara 09 Tipe A,Campur,4.8,Pesanggrahan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.258.300,Rp2.170.300,Campur | 4.8 | Sisa 2 kamar | Kost Petukangan Utara 09 Tipe A | Pesanggrahan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 88rb | Rp2.258.300 | Rp2.170.300 | (Bulan pertama)
Tangerang,Kost MR PKN STAN Tipe C,Campur,4.6,Pondok Aren,WiFi·Kasur,Rp925.000,Rp844.000,Campur | 4.6 | Sisa 2 kamar | Kost MR PKN STAN Tipe C | Pondok Aren | WiFi·Kasur | Diskon 81rb | Rp925.000 | Rp844.000 | (Bulan pertama)
Tangerang,Kost Mahoni Tipe B,Putra,4.5,Pondok Aren,K. Mandi Dalam·WiFi·Kasur,Rp768.000,Rp701.130,Putra | 4.5 | Kost Mahoni Tipe B | Pondok Aren | K. Mandi Dalam·WiFi·Kasur | Diskon 67rb | Rp768.000 | Rp701.130 | (Bulan pertama)
Tangerang,Kost Dliving Borobudur Tipe B,Putri,4.0,Kelapa Dua,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.300.000,Rp1.196.000,Putri | 4.0 | Sisa 3 kamar | Kost Dliving Borobudur Tipe B | Kelapa Dua | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 104rb | Rp1.300.000 | Rp1.196.000 | (Bulan pertama)
Tangerang,Kost Afra Tipe B,Putri,4.6,Kelapa Dua,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp745.000,Rp680.200,Putri | 4.6 | Sisa 3 kamar | Kost Afra Tipe B | Kelapa Dua | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 65rb | Rp745.000 | Rp680.200 | (Bulan pertama)
Tangerang,Kost Cirendeu UMJ Tipe A,Putri,4.4,Ciputat Timur,K. Mandi Dalam·WiFi·Kasur,Rp825.000,Rp761.000,Putri | 4.4 | Sisa 1 kamar | Kost Cirendeu UMJ Tipe A | Ciputat Timur | K. Mandi Dalam·WiFi·Kasur | Diskon 64rb | Rp825.000 | Rp761.000 | (Bulan pertama)
Tangerang,Kost Barada Tipe B,Campur,4.8,Cipondoh,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.825.000,Rp1.681.000,Campur | 4.8 | Kost Barada Tipe B | Cipondoh | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 144rb | Rp1.825.000 | Rp1.681.000 | (Bulan pertama)
